,Unnamed: 0,id,text,analysis,pos
2988,2988,3405,слуховой канал,"[{'text': 'слуховой', 'analysis': [{'wt': 1, 'lex': 'слуховой', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж|пр,ед,полн,жен|дат,ед,полн,жен|род,ед,полн,жен|твор,ед,полн,жен)'}]}, {'text': ' '}, {'text': 'канал', 'analysis': [{'wt': 1, 'lex': 'канал', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
2989,2989,3406,случай,"[{'text': 'случай', 'analysis': [{'wt': 0.9999869466, 'lex': 'случай', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
2990,2990,3407,слушать,"[{'text': 'слушать', 'analysis': [{'wt': 1, 'lex': 'слушать', 'gr': 'V,несов,пе=инф'}]}]",V
2991,2991,3408,слышать,"[{'text': 'слышать', 'analysis': [{'wt': 1, 'lex': 'слышать', 'gr': 'V,несов,пе=инф'}]}]",V
2992,2992,3409,слышащий,"[{'text': 'слышащий', 'analysis': [{'wt': 1, 'lex': 'слышать', 'gr': 'V,несов,пе=(непрош,вин,ед,прич,полн,муж,действ,неод|непрош,им,ед,прич,полн,муж,действ)'}]}]",V
2993,2993,3410,слюна,"[{'text': 'слюна', 'analysis': [{'wt': 1, 'lex': 'слюна', 'gr': 'S,ед,жен,неод=им'}]}]",S
2994,2994,3412,смазка,"[{'text': 'смазка', 'analysis': [{'wt': 1, 'lex': 'смазка', 'gr': 'S,жен,неод=им,ед'}]}]",S
2995,2995,3413,смелый,"[{'text': 'смелый', 'analysis': [{'wt': 1, 'lex': 'смелый', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
2996,2996,3414,смерть,"[{'text': 'смерть', 'analysis': [{'wt': 1, 'lex': 'смерть', 'gr': 'S,жен,неод=(вин,ед|им,ед)'}]}]",S
2997,2997,3415,смерч,"[{'text': 'смерч', 'analysis': [{'wt': 1, 'lex': 'смерч', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
2998,2998,3416,смесь,"[{'text': 'смесь', 'analysis': [{'wt': 1, 'lex': 'смесь', 'gr': 'S,жен,неод=(вин,ед|им,ед)'}]}]",S
2999,2999,3417,сметана,"[{'text': 'сметана', 'analysis': [{'wt': 0.9970118999, 'lex': 'сметана', 'gr': 'S,жен,неод=им,ед'}]}]",S
3000,3000,3418,сметать,"[{'text': 'сметать', 'analysis': [{'wt': 0.838050127, 'lex': 'сметать', 'gr': 'V,несов,пе=инф'}]}]",V
3001,3001,3419,смех,"[{'text': 'смех', 'analysis': [{'wt': 1, 'lex': 'смех', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
3002,3002,3420,смешанный,"[{'text': 'смешанный', 'analysis': [{'wt': 0.7982878089000001, 'lex': 'смешанный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
3003,3003,3422,смеяться,"[{'text': 'смеяться', 'analysis': [{'wt': 1, 'lex': 'смеяться', 'gr': 'V,несов,нп=инф'}]}]",V
3004,3004,3423,смириться,"[{'text': 'смириться', 'analysis': [{'wt': 1, 'lex': 'смиряться', 'gr': 'V,нп=инф,сов'}]}]",V
3005,3005,3424,смотреть,"[{'text': 'смотреть', 'analysis': [{'wt': 1, 'lex': 'смотреть', 'gr': 'V,несов,пе=инф'}]}]",V
3006,3006,3425,смотреть искоса,"[{'text': 'смотреть', 'analysis': [{'wt': 1, 'lex': 'смотреть', 'gr': 'V,несов,пе=инф'}]}, {'text': ' '}, {'text': 'искоса', 'analysis': [{'wt': 1, 'lex': 'искоса', 'gr': 'ADV='}]}]",V
3007,3007,3426,смутный,"[{'text': 'смутный', 'analysis': [{'wt': 1, 'lex': 'смутный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
3008,3008,3427,смысл,"[{'text': 'смысл', 'analysis': [{'wt': 1, 'lex': 'смысл', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
3009,3009,3428,снабжение,"[{'text': 'снабжение', 'analysis': [{'wt': 1, 'lex': 'снабжение', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
3010,3010,3429,снег,"[{'text': 'снег', 'analysis': [{'wt': 1, 'lex': 'снег', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
3011,3011,3430,снегопад,"[{'text': 'снегопад', 'analysis': [{'wt': 1, 'lex': 'снегопад', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
3012,3012,3431,снимать пену,"[{'text': 'снимать', 'analysis': [{'wt': 1, 'lex': 'снимать', 'gr': 'V,пе=инф,несов'}]}, {'text': ' '}, {'text': 'пену', 'analysis': [{'wt': 1, 'lex': 'пена', 'gr': 'S,жен,неод=вин,ед'}]}]",V
3013,3013,3432,собака,"[{'text': 'собака', 'analysis': [{'wt': 1, 'lex': 'собака', 'gr': 'S,жен,од=им,ед'}]}]",S
3014,3014,3433,собирать,"[{'text': 'собирать', 'analysis': [{'wt': 1, 'lex': 'собирать', 'gr': 'V=инф,несов,пе'}]}]",V
3015,3015,3434,собираться,"[{'text': 'собираться', 'analysis': [{'wt': 1, 'lex': 'собираться', 'gr': 'V,нп=инф,несов'}]}]",V
3016,3016,3435,соблазн,"[{'text': 'соблазн', 'analysis': [{'wt': 1, 'lex': 'соблазн', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
3017,3017,3436,соблазнять,"[{'text': 'соблазнять', 'analysis': [{'wt': 1, 'lex': 'соблазнять', 'gr': 'V,пе=инф,несов'}]}]",V
3018,3018,3437,собрание,"[{'text': 'собрание', 'analysis': [{'wt': 1, 'lex': 'собрание', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
3019,3019,3438,собственность,"[{'text': 'собственность', 'analysis': [{'wt': 1, 'lex': 'собственность', 'gr': 'S,жен,неод=(вин,ед|им,ед)'}]}]",S
3020,3020,3440,событие,"[{'text': 'событие', 'analysis': [{'wt': 1, 'lex': 'событие', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
3021,3021,3441,совершать,"[{'text': 'совершать', 'analysis': [{'wt': 1, 'lex': 'совершать', 'gr': 'V,пе=инф,несов'}]}]",V
3022,3022,3442,совесть,"[{'text': 'совесть', 'analysis': [{'wt': 1, 'lex': 'совесть', 'gr': 'S,жен,неод=(вин,ед|им,ед)'}]}]",S
3023,3023,3443,советовать,"[{'text': 'советовать', 'analysis': [{'wt': 1, 'lex': 'советовать', 'gr': 'V,несов,нп=инф'}]}]",V
3024,3024,3444,совместимый,"[{'text': 'совместимый', 'analysis': [{'wt': 1, 'lex': 'совместимый', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
3025,3025,3445,совок,"[{'text': 'совок', 'analysis': [{'wt': 0.9742298722, 'lex': 'совок', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
3026,3026,3446,совпадать,"[{'text': 'совпадать', 'analysis': [{'wt': 1, 'lex': 'совпадать', 'gr': 'V,нп=инф,несов'}]}]",V
3027,3027,3448,согласие,"[{'text': 'согласие', 'analysis': [{'wt': 1, 'lex': 'согласие', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
3028,3028,3451,согревать,"[{'text': 'согревать', 'analysis': [{'wt': 1, 'lex': 'согревать', 'gr': 'V,пе=инф,несов'}]}]",V
3029,3029,3452,содержание,"[{'text': 'содержание', 'analysis': [{'wt': 1, 'lex': 'содержание', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
3030,3030,3453,содержать,"[{'text': 'содержать', 'analysis': [{'wt': 1, 'lex': 'содержать', 'gr': 'V,несов,пе=инф'}]}]",V
3031,3031,3454,содружество,"[{'text': 'содружество', 'analysis': [{'wt': 1, 'lex': 'содружество', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
3032,3032,3455,соединение,"[{'text': 'соединение', 'analysis': [{'wt': 1, 'lex': 'соединение', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
3033,3033,3457,создавать,"[{'text': 'создавать', 'analysis': [{'wt': 1, 'lex': 'создавать', 'gr': 'V,пе=инф,несов'}]}]",V
3034,3034,3458,сознательность,"[{'text': 'сознательность', 'analysis': [{'wt': 1, 'lex': 'сознательность', 'gr': 'S,жен,неод=(вин,ед|им,ед)'}]}]",S
3035,3035,3459,сок,"[{'text': 'сок', 'analysis': [{'wt': 1, 'lex': 'сок', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
3036,3036,3460,сокращать,"[{'text': 'сокращать', 'analysis': [{'wt': 1, 'lex': 'сокращать', 'gr': 'V,пе=инф,несов'}]}]",V
3037,3037,3461,сокращение,"[{'text': 'сокращение', 'analysis': [{'wt': 1, 'lex': 'сокращение', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
3038,3038,3462,соленый,"[{'text': 'соленый', 'analysis': [{'wt': 1, 'lex': 'соленый', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
3039,3039,3463,солидарность,"[{'text': 'солидарность', 'analysis': [{'wt': 1, 'lex': 'солидарность', 'gr': 'S,жен,неод=(вин,ед|им,ед)'}]}]",S
3040,3040,3464,солнечный,"[{'text': 'солнечный', 'analysis': [{'wt': 1, 'lex': 'солнечный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
3041,3041,3465,солнце,"[{'text': 'солнце', 'analysis': [{'wt': 1, 'lex': 'солнце', 'gr': 'S,сред,неод=(пр,ед|вин,ед|им,ед)'}]}]",S
3042,3042,3466,солома,"[{'text': 'солома', 'analysis': [{'wt': 1, 'lex': 'солома', 'gr': 'S,жен,неод=им,ед'}]}]",S
3043,3043,3467,соль,"[{'text': 'соль', 'analysis': [{'wt': 0.9511913657000001, 'lex': 'соль', 'gr': 'S,жен,неод=(вин,ед|им,ед)'}]}]",S
3044,3044,3468,солярий,"[{'text': 'солярий', 'analysis': [{'wt': 1, 'lex': 'солярий', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
3045,3045,3469,сомбреро,"[{'text': 'сомбреро', 'analysis': [{'wt': 1, 'lex': 'сомбреро', 'gr': 'S,сред,неод=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед)'}]}]",S
3046,3046,3470,сомневаться,"[{'text': 'сомневаться', 'analysis': [{'wt': 1, 'lex': 'сомневаться', 'gr': 'V,несов,нп=инф'}]}]",V
3047,3047,3471,сон,"[{'text': 'сон', 'analysis': [{'wt': 1, 'lex': 'сон', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
3048,3048,3472,сообщение,"[{'text': 'сообщение', 'analysis': [{'wt': 1, 'lex': 'сообщение', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
3049,3049,3473,сообщество,"[{'text': 'сообщество', 'analysis': [{'wt': 1, 'lex': 'сообщество', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
3050,3050,3474,соответствие,"[{'text': 'соответствие', 'analysis': [{'wt': 1, 'lex': 'соответствие', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
3051,3051,3476,соотношение,"[{'text': 'соотношение', 'analysis': [{'wt': 1, 'lex': 'соотношение', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
3052,3052,3477,сопоставлять,"[{'text': 'сопоставлять', 'analysis': [{'wt': 1, 'lex': 'сопоставлять', 'gr': 'V,пе=инф,несов'}]}]",V
3053,3053,3478,сопровождать,"[{'text': 'сопровождать', 'analysis': [{'wt': 1, 'lex': 'сопровождать', 'gr': 'V=инф,несов,пе'}]}]",V
3054,3054,3479,сопротивляться,"[{'text': 'сопротивляться', 'analysis': [{'wt': 1, 'lex': 'сопротивляться', 'gr': 'V,несов,нп=инф'}]}]",V
3055,3055,3480,соревнование,"[{'text': 'соревнование', 'analysis': [{'wt': 1, 'lex': 'соревнование', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
3056,3056,3482,сортировать,"[{'text': 'сортировать', 'analysis': [{'wt': 1, 'lex': 'сортировать', 'gr': 'V,несов,пе=инф'}]}]",V
3057,3057,3483,сосать,"[{'text': 'сосать', 'analysis': [{'wt': 1, 'lex': 'сосать', 'gr': 'V,несов,пе=инф'}]}]",V
3058,3058,3484,сосед,"[{'text': 'сосед', 'analysis': [{'wt': 1, 'lex': 'сосед', 'gr': 'S,муж,од=им,ед'}]}]",S
3059,3059,3485,соска,"[{'text': 'соска', 'analysis': [{'wt': 0.7359788418000001, 'lex': 'сосок', 'gr': 'S,муж,неод=род,ед'}]}]",S
3060,3060,3486,сосок,"[{'text': 'сосок', 'analysis': [{'wt': 0.9431872964, 'lex': 'сосок', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
3061,3061,3487,состояние,"[{'text': 'состояние', 'analysis': [{'wt': 1, 'lex': 'состояние', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
3062,3062,3488,состязание,"[{'text': 'состязание', 'analysis': [{'wt': 1, 'lex': 'состязание', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
3063,3063,3489,сосуд,"[{'text': 'сосуд', 'analysis': [{'wt': 1, 'lex': 'сосуд', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
3064,3064,3490,соты,"[{'text': 'соты', 'analysis': [{'wt': 0.6156057715000001, 'lex': 'соты', 'gr': 'S,мн,неод=(вин|им)'}]}]",S
3065,3065,3491,соус,"[{'text': 'соус', 'analysis': [{'wt': 1, 'lex': 'соус', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
3066,3066,3492,сохранение,"[{'text': 'сохранение', 'analysis': [{'wt': 1, 'lex': 'сохранение', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
3067,3067,3494,сочетание,"[{'text': 'сочетание', 'analysis': [{'wt': 1, 'lex': 'сочетание', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
3068,3068,3496,спагетти,"[{'text': 'спагетти', 'analysis': [{'wt': 1, 'lex': 'спагетти', 'gr': 'S,мн,сред,неод=(пр|вин|дат|род|твор|им)'}]}]",S
3069,3069,3497,спад,"[{'text': 'спад', 'analysis': [{'wt': 1, 'lex': 'спад', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
3070,3070,3498,спасение,"[{'text': 'спасение', 'analysis': [{'wt': 1, 'lex': 'спасение', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
3071,3071,3499,спасибо,"[{'text': 'спасибо', 'analysis': [{'wt': 1, 'lex': 'спасибо', 'gr': 'S,сред,неод=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед)'}]}]",S
3072,3072,3500,спектр,"[{'text': 'спектр', 'analysis': [{'wt': 0.9946206808, 'lex': 'спектр', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
3073,3073,3501,"спелый, зрелый","[{'text': 'спелый', 'analysis': [{'wt': 1, 'lex': 'спелый', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}, {'text': ', '}, {'text': 'зрелый', 'analysis': [{'wt': 1, 'lex': 'зрелый', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
3074,3074,3502,сперма,"[{'text': 'сперма', 'analysis': [{'wt': 1, 'lex': 'сперма', 'gr': 'S,жен,неод=им,ед'}]}]",S
3075,3075,3503,спешить,"[{'text': 'спешить', 'analysis': [{'wt': 0.9935799837, 'lex': 'спешить', 'gr': 'V,несов,нп=инф'}]}]",V
3076,3076,3504,спешка,"[{'text': 'спешка', 'analysis': [{'wt': 1, 'lex': 'спешка', 'gr': 'S,жен,неод=им,ед'}]}]",S
3077,3077,3505,спина,"[{'text': 'спина', 'analysis': [{'wt': 0.9987162352000001, 'lex': 'спина', 'gr': 'S,жен,неод=им,ед'}]}]",S
3078,3078,3506,список,"[{'text': 'список', 'analysis': [{'wt': 1, 'lex': 'список', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
3079,3079,3507,списывать,"[{'text': 'списывать', 'analysis': [{'wt': 1, 'lex': 'списывать', 'gr': 'V,пе=инф,несов'}]}]",V
3080,3080,3508,спичка,"[{'text': 'спичка', 'analysis': [{'wt': 1, 'lex': 'спичка', 'gr': 'S,жен,неод=им,ед'}]}]",S
3081,3081,3509,спокойный,"[{'text': 'спокойный', 'analysis': [{'wt': 1, 'lex': 'спокойный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
3082,3082,3510,спорить,"[{'text': 'спорить', 'analysis': [{'wt': 1, 'lex': 'спорить', 'gr': 'V,несов,нп=инф'}]}]",V
3083,3083,3511,спорт,"[{'text': 'спорт', 'analysis': [{'wt': 1, 'lex': 'спорт', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
3084,3084,3512,спортивная ходьба,"[{'text': 'спортивная', 'analysis': [{'wt': 1, 'lex': 'спортивный', 'gr': 'A=им,ед,полн,жен'}]}, {'text': ' '}, {'text': 'ходьба', 'analysis': [{'wt': 1, 'lex': 'ходьба', 'gr': 'S,ед,жен,неод=им'}]}]",S
3085,3085,3513,справедливость,"[{'text': 'справедливость', 'analysis': [{'wt': 1, 'lex': 'справедливость', 'gr': 'S,жен,неод=(вин,ед|им,ед)'}]}]",S
3086,3086,3515,спрашивать,"[{'text': 'спрашивать', 'analysis': [{'wt': 1, 'lex': 'спрашивать', 'gr': 'V=инф,несов,пе'}]}]",V
3087,3087,3516,спрей,"[{'text': 'спрей', 'analysis': [{'wt': 1, 'lex': 'спрей', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
3088,3088,3517,спускаться,"[{'text': 'спускаться', 'analysis': [{'wt': 1, 'lex': 'спускаться', 'gr': 'V,нп=инф,несов'}]}]",V
3089,3089,3518,спутник,"[{'text': 'спутник', 'analysis': [{'wt': 1, 'lex': 'спутник', 'gr': 'S,муж=(им,ед,од|вин,ед,неод|им,ед,неод)'}]}]",S
3090,3090,3519,сразу же,"[{'text': 'сразу', 'analysis': [{'wt': 1, 'lex': 'сразу', 'gr': 'ADV='}]}, {'text': ' '}, {'text': 'же', 'analysis': [{'wt': 0.9351937175, 'lex': 'же', 'gr': 'PART='}]}]",ADV
